"mass","form","mod","rad","ref","thk","shape","ht","vol","conc","hd","keff","sd"
1025,"alpha","h2o",10.16,"h2o",7.62,"sph",20.32,4393.086,0.2333212,1,0.83288,0.00041
1025,"alpha","h2o",10.16,"h2o",10.16,"sph",20.32,4393.086,0.2333212,1,0.83537,0.00041
1025,"alpha","h2o",10.16,"h2o",12.7,"sph",20.32,4393.086,0.2333212,1,0.83573,0.00043
1025,"alpha","h2o",10.16,"h2o",15.24,"sph",20.32,4393.086,0.2333212,1,0.83631,4e-04
1025,"alpha","h2o",12.7,"h2o",2.54,"sph",25.4,8580.247,0.1194604,1,0.93195,0.00045
1025,"alpha","h2o",12.7,"h2o",5.08,"sph",25.4,8580.247,0.1194604,1,0.95641,0.00046
1025,"alpha","h2o",12.7,"h2o",7.62,"sph",25.4,8580.247,0.1194604,1,0.96307,0.00044
1025,"alpha","h2o",12.7,"h2o",10.16,"sph",25.4,8580.247,0.1194604,1,0.96505,0.00041
1025,"alpha","h2o",12.7,"h2o",12.7,"sph",25.4,8580.247,0.1194604,1,0.96601,0.00042
1025,"alpha","h2o",12.7,"h2o",15.24,"sph",25.4,8580.247,0.1194604,1,0.9668,0.00044
1025,"alpha","h2o",15.24,"h2o",2.54,"sph",30.48,14826.67,0.0691322,1,1.02772,0.00043
1025,"alpha","h2o",15.24,"h2o",5.08,"sph",30.48,14826.67,0.0691322,1,1.04631,0.00043
1025,"alpha","h2o",15.24,"h2o",7.62,"sph",30.48,14826.67,0.0691322,1,1.05066,0.00043
1025,"alpha","h2o",15.24,"h2o",10.16,"sph",30.48,14826.67,0.0691322,1,1.05215,0.00045
1025,"alpha","h2o",15.24,"h2o",12.7,"sph",30.48,14826.67,0.0691322,1,1.05372,0.00043
1025,"alpha","h2o",15.24,"h2o",15.24,"sph",30.48,14826.67,0.0691322,1,1.05353,0.00043
1025,"alpha","h2o",17.78,"h2o",2.54,"sph",35.56,23544.2,0.04353514,1,1.07485,4e-04
1025,"alpha","h2o",17.78,"h2o",5.08,"sph",35.56,23544.2,0.04353514,1,1.08888,0.00042
1025,"alpha","h2o",17.78,"h2o",7.62,"sph",35.56,23544.2,0.04353514,1,1.092,4e-04
1025,"alpha","h2o",17.78,"h2o",10.16,"sph",35.56,23544.2,0.04353514,1,1.09434,4e-04
1025,"alpha","h2o",17.78,"h2o",12.7,"sph",35.56,23544.2,0.04353514,1,1.09374,0.00037
1025,"alpha","h2o",17.78,"h2o",15.24,"sph",35.56,23544.2,0.04353514,1,1.09396,0.00041
1025,"alpha","h2o",20.32,"h2o",2.54,"sph",40.64,35144.69,0.02916514,1,1.0785,0.00037
1025,"alpha","h2o",20.32,"h2o",5.08,"sph",40.64,35144.69,0.02916514,1,1.08965,0.00035
1025,"alpha","h2o",20.32,"h2o",7.62,"sph",40.64,35144.69,0.02916514,1,1.09205,0.00037
1025,"alpha","h2o",20.32,"h2o",10.16,"sph",40.64,35144.69,0.02916514,1,1.09278,0.00038
1025,"alpha","h2o",20.32,"h2o",12.7,"sph",40.64,35144.69,0.02916514,1,1.09293,0.00038
1025,"alpha","h2o",20.32,"h2o",15.24,"sph",40.64,35144.69,0.02916514,1,1.09311,0.00036
1025,"alpha","h2o",22.86,"h2o",2.54,"sph",45.72,50040,0.02048361,1,1.04851,0.00032
1025,"alpha","h2o",22.86,"h2o",5.08,"sph",45.72,50040,0.02048361,1,1.05662,0.00034
1025,"alpha","h2o",22.86,"h2o",7.62,"sph",45.72,50040,0.02048361,1,1.05852,0.00033
1025,"alpha","h2o",22.86,"h2o",10.16,"sph",45.72,50040,0.02048361,1,1.05924,0.00034
1025,"alpha","h2o",22.86,"h2o",12.7,"sph",45.72,50040,0.02048361,1,1.05928,0.00035
1025,"alpha","h2o",22.86,"h2o",15.24,"sph",45.72,50040,0.02048361,1,1.05908,0.00032
1025,"alpha","h2o",25.4,"h2o",2.54,"sph",50.8,68641.97,0.01493255,1,0.99334,0.00029
1025,"alpha","h2o",25.4,"h2o",5.08,"sph",50.8,68641.97,0.01493255,1,0.99962,3e-04
1025,"alpha","h2o",25.4,"h2o",7.62,"sph",50.8,68641.97,0.01493255,1,1.00142,0.00027
1025,"alpha","h2o",25.4,"h2o",10.16,"sph",50.8,68641.97,0.01493255,1,1.00115,3e-04
1025,"alpha","h2o",25.4,"h2o",12.7,"sph",50.8,68641.97,0.01493255,1,1.00117,0.00028
1025,"alpha","h2o",25.4,"h2o",15.24,"sph",50.8,68641.97,0.01493255,1,1.00137,3e-04
1025,"alpha","h2o",27.94,"h2o",2.54,"sph",55.88,91362.47,0.01121905,1,0.92338,0.00026
1025,"alpha","h2o",27.94,"h2o",5.08,"sph",55.88,91362.47,0.01121905,1,0.92767,0.00026
1025,"alpha","h2o",27.94,"h2o",7.62,"sph",55.88,91362.47,0.01121905,1,0.92955,0.00026
1025,"alpha","h2o",27.94,"h2o",10.16,"sph",55.88,91362.47,0.01121905,1,0.92942,0.00026
1025,"alpha","h2o",27.94,"h2o",12.7,"sph",55.88,91362.47,0.01121905,1,0.92977,0.00026
1025,"alpha","h2o",27.94,"h2o",15.24,"sph",55.88,91362.47,0.01121905,1,0.9291,0.00025
1025,"alpha","h2o",30.48,"h2o",2.54,"sph",60.96,118613.3,0.008641525,1,0.84576,0.00021
1025,"alpha","h2o",30.48,"h2o",5.08,"sph",60.96,118613.3,0.008641525,1,0.8487,0.00024
1025,"alpha","h2o",30.48,"h2o",7.62,"sph",60.96,118613.3,0.008641525,1,0.85001,0.00022
1025,"alpha","h2o",30.48,"h2o",10.16,"sph",60.96,118613.3,0.008641525,1,0.85005,2e-04
1025,"alpha","h2o",30.48,"h2o",12.7,"sph",60.96,118613.3,0.008641525,1,0.84979,0.00022
1025,"alpha","h2o",30.48,"h2o",15.24,"sph",60.96,118613.3,0.008641525,1,0.85026,0.00023
1025,"alpha","h2o",33.02,"h2o",2.54,"sph",66.04,150806.4,0.006796793,1,0.76628,2e-04
1025,"alpha","h2o",33.02,"h2o",5.08,"sph",66.04,150806.4,0.006796793,1,0.76906,0.00018
1025,"alpha","h2o",33.02,"h2o",7.62,"sph",66.04,150806.4,0.006796793,1,0.76905,2e-04
1025,"alpha","h2o",33.02,"h2o",10.16,"sph",66.04,150806.4,0.006796793,1,0.76914,0.00019
1025,"alpha","h2o",33.02,"h2o",12.7,"sph",66.04,150806.4,0.006796793,1,0.7696,0.00019
1025,"alpha","h2o",33.02,"h2o",15.24,"sph",66.04,150806.4,0.006796793,1,0.76942,0.00018
1025,"alpha","h2o",35.56,"h2o",2.54,"sph",71.12,188353.6,0.005441893,1,0.68887,0.00018
1025,"alpha","h2o",35.56,"h2o",5.08,"sph",71.12,188353.6,0.005441893,1,0.69085,0.00016
1025,"alpha","h2o",35.56,"h2o",7.62,"sph",71.12,188353.6,0.005441893,1,0.69145,0.00017
1025,"alpha","h2o",35.56,"h2o",10.16,"sph",71.12,188353.6,0.005441893,1,0.69151,0.00017
1025,"alpha","h2o",35.56,"h2o",12.7,"sph",71.12,188353.6,0.005441893,1,0.69189,0.00017
1025,"alpha","h2o",35.56,"h2o",15.24,"sph",71.12,188353.6,0.005441893,1,0.6918,0.00017
1025,"alpha","h2o",38.1,"h2o",2.54,"sph",76.2,231666.7,0.004424461,1,0.61651,0.00015
1025,"alpha","h2o",38.1,"h2o",5.08,"sph",76.2,231666.7,0.004424461,1,0.61801,0.00015
1025,"alpha","h2o",38.1,"h2o",7.62,"sph",76.2,231666.7,0.004424461,1,0.61819,0.00015
1025,"alpha","h2o",38.1,"h2o",10.16,"sph",76.2,231666.7,0.004424461,1,0.61813,0.00015
1025,"alpha","h2o",38.1,"h2o",12.7,"sph",76.2,231666.7,0.004424461,1,0.61855,0.00014
1025,"alpha","h2o",38.1,"h2o",15.24,"sph",76.2,231666.7,0.004424461,1,0.6184,0.00015
1025,"alpha","h2o",40.64,"h2o",2.54,"sph",81.28,281157.5,0.003645643,1,0.55027,0.00013
1025,"alpha","h2o",40.64,"h2o",5.08,"sph",81.28,281157.5,0.003645643,1,0.55107,0.00012
1025,"alpha","h2o",40.64,"h2o",7.62,"sph",81.28,281157.5,0.003645643,1,0.55105,0.00013
1025,"alpha","h2o",40.64,"h2o",10.16,"sph",81.28,281157.5,0.003645643,1,0.5511,0.00013
1025,"alpha","h2o",40.64,"h2o",12.7,"sph",81.28,281157.5,0.003645643,1,0.55177,0.00013
1025,"alpha","h2o",40.64,"h2o",15.24,"sph",81.28,281157.5,0.003645643,1,0.55156,0.00013
1025,"alpha","h2o",43.18,"h2o",2.54,"sph",86.36,337238,0.003039396,1,0.48982,0.00011
1025,"alpha","h2o",43.18,"h2o",5.08,"sph",86.36,337238,0.003039396,1,0.49073,0.00011
1025,"alpha","h2o",43.18,"h2o",7.62,"sph",86.36,337238,0.003039396,1,0.49096,0.00011
1025,"alpha","h2o",43.18,"h2o",10.16,"sph",86.36,337238,0.003039396,1,0.49097,0.00011
1025,"alpha","h2o",43.18,"h2o",12.7,"sph",86.36,337238,0.003039396,1,0.49088,1e-04
1025,"alpha","h2o",43.18,"h2o",15.24,"sph",86.36,337238,0.003039396,1,0.49058,0.00011
1025,"alpha","h2o",45.72,"h2o",2.54,"sph",91.44,400320,0.002560452,1,0.43611,1e-04
1025,"alpha","h2o",45.72,"h2o",5.08,"sph",91.44,400320,0.002560452,1,0.43665,9e-05
1025,"alpha","h2o",45.72,"h2o",7.62,"sph",91.44,400320,0.002560452,1,0.43728,1e-04
1025,"alpha","h2o",45.72,"h2o",10.16,"sph",91.44,400320,0.002560452,1,0.43677,1e-04
1025,"alpha","h2o",45.72,"h2o",12.7,"sph",91.44,400320,0.002560452,1,0.43702,1e-04
1025,"alpha","h2o",45.72,"h2o",15.24,"sph",91.44,400320,0.002560452,1,0.43711,9e-05
1050,"alpha","h2o",2.54,"h2o",2.54,"sph",5.08,68.64197,15.29676,1,0.52847,0.00028
1050,"alpha","h2o",2.54,"h2o",5.08,"sph",5.08,68.64197,15.29676,1,0.54706,0.00028
1050,"alpha","h2o",2.54,"h2o",7.62,"sph",5.08,68.64197,15.29676,1,0.5524,0.00029
1050,"alpha","h2o",2.54,"h2o",10.16,"sph",5.08,68.64197,15.29676,1,0.55419,0.00027
1050,"alpha","h2o",2.54,"h2o",12.7,"sph",5.08,68.64197,15.29676,1,0.5553,0.00028
1050,"alpha","h2o",2.54,"h2o",15.24,"sph",5.08,68.64197,15.29676,1,0.55484,0.00029
1050,"alpha","h2o",5.08,"h2o",2.54,"sph",10.16,549.1358,1.912095,1,0.4775,0.00035
1050,"alpha","h2o",5.08,"h2o",5.08,"sph",10.16,549.1358,1.912095,1,0.5111,0.00035
1050,"alpha","h2o",5.08,"h2o",7.62,"sph",10.16,549.1358,1.912095,1,0.52249,0.00037
1050,"alpha","h2o",5.08,"h2o",10.16,"sph",10.16,549.1358,1.912095,1,0.52476,0.00035
1050,"alpha","h2o",5.08,"h2o",12.7,"sph",10.16,549.1358,1.912095,1,0.52599,0.00038
1050,"alpha","h2o",5.08,"h2o",15.24,"sph",10.16,549.1358,1.912095,1,0.52614,0.00034
1050,"alpha","h2o",7.62,"h2o",2.54,"sph",15.24,1853.333,0.5665468,1,0.6301,0.00041
1050,"alpha","h2o",7.62,"h2o",5.08,"sph",15.24,1853.333,0.5665468,1,0.66447,0.00042
1050,"alpha","h2o",7.62,"h2o",7.62,"sph",15.24,1853.333,0.5665468,1,0.67525,4e-04
1050,"alpha","h2o",7.62,"h2o",10.16,"sph",15.24,1853.333,0.5665468,1,0.67784,0.00042
1050,"alpha","h2o",7.62,"h2o",12.7,"sph",15.24,1853.333,0.5665468,1,0.67891,0.00041
1050,"alpha","h2o",7.62,"h2o",15.24,"sph",15.24,1853.333,0.5665468,1,0.67923,0.00043
1050,"alpha","h2o",10.16,"h2o",2.54,"sph",20.32,4393.086,0.2390119,1,0.79531,0.00045
1050,"alpha","h2o",10.16,"h2o",5.08,"sph",20.32,4393.086,0.2390119,1,0.82406,0.00044
1050,"alpha","h2o",10.16,"h2o",7.62,"sph",20.32,4393.086,0.2390119,1,0.83246,0.00041
1050,"alpha","h2o",10.16,"h2o",10.16,"sph",20.32,4393.086,0.2390119,1,0.83591,0.00042
1050,"alpha","h2o",10.16,"h2o",12.7,"sph",20.32,4393.086,0.2390119,1,0.83722,0.00043
1050,"alpha","h2o",10.16,"h2o",15.24,"sph",20.32,4393.086,0.2390119,1,0.83667,0.00043
1050,"alpha","h2o",12.7,"h2o",2.54,"sph",25.4,8580.247,0.1223741,1,0.93358,0.00045
1050,"alpha","h2o",12.7,"h2o",5.08,"sph",25.4,8580.247,0.1223741,1,0.95663,0.00043
1050,"alpha","h2o",12.7,"h2o",7.62,"sph",25.4,8580.247,0.1223741,1,0.96426,0.00044
1050,"alpha","h2o",12.7,"h2o",10.16,"sph",25.4,8580.247,0.1223741,1,0.9656,0.00044
1050,"alpha","h2o",12.7,"h2o",12.7,"sph",25.4,8580.247,0.1223741,1,0.96496,0.00044
1050,"alpha","h2o",12.7,"h2o",15.24,"sph",25.4,8580.247,0.1223741,1,0.96605,0.00043
1050,"alpha","h2o",15.24,"h2o",2.54,"sph",30.48,14826.67,0.07081835,1,1.02903,0.00044
1050,"alpha","h2o",15.24,"h2o",5.08,"sph",30.48,14826.67,0.07081835,1,1.04774,0.00044
1050,"alpha","h2o",15.24,"h2o",7.62,"sph",30.48,14826.67,0.07081835,1,1.05325,0.00042
1050,"alpha","h2o",15.24,"h2o",10.16,"sph",30.48,14826.67,0.07081835,1,1.05484,0.00043
1050,"alpha","h2o",15.24,"h2o",12.7,"sph",30.48,14826.67,0.07081835,1,1.05551,0.00042
1050,"alpha","h2o",15.24,"h2o",15.24,"sph",30.48,14826.67,0.07081835,1,1.05524,0.00043
1050,"alpha","h2o",17.78,"h2o",2.54,"sph",35.56,23544.2,0.04459698,1,1.0794,0.00042
1050,"alpha","h2o",17.78,"h2o",5.08,"sph",35.56,23544.2,0.04459698,1,1.09285,0.00041
1050,"alpha","h2o",17.78,"h2o",7.62,"sph",35.56,23544.2,0.04459698,1,1.09576,0.00038
1050,"alpha","h2o",17.78,"h2o",10.16,"sph",35.56,23544.2,0.04459698,1,1.09761,0.00039
1050,"alpha","h2o",17.78,"h2o",12.7,"sph",35.56,23544.2,0.04459698,1,1.09734,0.00039
1050,"alpha","h2o",17.78,"h2o",15.24,"sph",35.56,23544.2,0.04459698,1,1.09824,4e-04
1050,"alpha","h2o",20.32,"h2o",2.54,"sph",40.64,35144.69,0.02987649,1,1.08555,0.00039
1050,"alpha","h2o",20.32,"h2o",5.08,"sph",40.64,35144.69,0.02987649,1,1.09574,0.00035
1050,"alpha","h2o",20.32,"h2o",7.62,"sph",40.64,35144.69,0.02987649,1,1.09769,0.00038
1050,"alpha","h2o",20.32,"h2o",10.16,"sph",40.64,35144.69,0.02987649,1,1.09901,0.00036
1050,"alpha","h2o",20.32,"h2o",12.7,"sph",40.64,35144.69,0.02987649,1,1.09803,0.00036
1050,"alpha","h2o",20.32,"h2o",15.24,"sph",40.64,35144.69,0.02987649,1,1.09858,0.00038
1050,"alpha","h2o",22.86,"h2o",2.54,"sph",45.72,50040,0.02098321,1,1.05607,0.00034
1050,"alpha","h2o",22.86,"h2o",5.08,"sph",45.72,50040,0.02098321,1,1.06329,0.00034
1050,"alpha","h2o",22.86,"h2o",7.62,"sph",45.72,50040,0.02098321,1,1.06597,0.00034
1050,"alpha","h2o",22.86,"h2o",10.16,"sph",45.72,50040,0.02098321,1,1.0666,0.00032
1050,"alpha","h2o",22.86,"h2o",12.7,"sph",45.72,50040,0.02098321,1,1.06593,0.00033
1050,"alpha","h2o",22.86,"h2o",15.24,"sph",45.72,50040,0.02098321,1,1.06664,0.00033
1050,"alpha","h2o",25.4,"h2o",2.54,"sph",50.8,68641.97,0.01529676,1,1.00256,0.00029
1050,"alpha","h2o",25.4,"h2o",5.08,"sph",50.8,68641.97,0.01529676,1,1.00768,3e-04
1050,"alpha","h2o",25.4,"h2o",7.62,"sph",50.8,68641.97,0.01529676,1,1.00959,0.00028
1050,"alpha","h2o",25.4,"h2o",10.16,"sph",50.8,68641.97,0.01529676,1,1.01092,0.00028
1050,"alpha","h2o",25.4,"h2o",12.7,"sph",50.8,68641.97,0.01529676,1,1.00971,3e-04
1050,"alpha","h2o",25.4,"h2o",15.24,"sph",50.8,68641.97,0.01529676,1,1.01011,0.00028
1050,"alpha","h2o",27.94,"h2o",2.54,"sph",55.88,91362.47,0.01149268,1,0.93297,0.00026
1050,"alpha","h2o",27.94,"h2o",5.08,"sph",55.88,91362.47,0.01149268,1,0.9368,0.00025
1050,"alpha","h2o",27.94,"h2o",7.62,"sph",55.88,91362.47,0.01149268,1,0.93807,0.00026
1050,"alpha","h2o",27.94,"h2o",10.16,"sph",55.88,91362.47,0.01149268,1,0.93874,0.00026
1050,"alpha","h2o",27.94,"h2o",12.7,"sph",55.88,91362.47,0.01149268,1,0.93857,0.00025
1050,"alpha","h2o",27.94,"h2o",15.24,"sph",55.88,91362.47,0.01149268,1,0.93876,0.00024
1050,"alpha","h2o",30.48,"h2o",2.54,"sph",60.96,118613.3,0.008852293,1,0.85602,0.00022
1050,"alpha","h2o",30.48,"h2o",5.08,"sph",60.96,118613.3,0.008852293,1,0.85882,0.00023
1050,"alpha","h2o",30.48,"h2o",7.62,"sph",60.96,118613.3,0.008852293,1,0.85935,0.00022
1050,"alpha","h2o",30.48,"h2o",10.16,"sph",60.96,118613.3,0.008852293,1,0.85999,0.00022
1050,"alpha","h2o",30.48,"h2o",12.7,"sph",60.96,118613.3,0.008852293,1,0.85967,0.00023
1050,"alpha","h2o",30.48,"h2o",15.24,"sph",60.96,118613.3,0.008852293,1,0.86036,0.00023
1050,"alpha","h2o",33.02,"h2o",2.54,"sph",66.04,150806.4,0.006962569,1,0.77627,0.00021
1050,"alpha","h2o",33.02,"h2o",5.08,"sph",66.04,150806.4,0.006962569,1,0.77913,2e-04
1050,"alpha","h2o",33.02,"h2o",7.62,"sph",66.04,150806.4,0.006962569,1,0.77999,0.00019
1050,"alpha","h2o",33.02,"h2o",10.16,"sph",66.04,150806.4,0.006962569,1,0.77935,2e-04
1050,"alpha","h2o",33.02,"h2o",12.7,"sph",66.04,150806.4,0.006962569,1,0.77965,0.00018
1050,"alpha","h2o",33.02,"h2o",15.24,"sph",66.04,150806.4,0.006962569,1,0.77995,0.00019
1050,"alpha","h2o",35.56,"h2o",2.54,"sph",71.12,188353.6,0.005574622,1,0.69916,0.00018
1050,"alpha","h2o",35.56,"h2o",5.08,"sph",71.12,188353.6,0.005574622,1,0.70087,0.00017
1050,"alpha","h2o",35.56,"h2o",7.62,"sph",71.12,188353.6,0.005574622,1,0.70193,0.00017
1050,"alpha","h2o",35.56,"h2o",10.16,"sph",71.12,188353.6,0.005574622,1,0.70214,0.00017
1050,"alpha","h2o",35.56,"h2o",12.7,"sph",71.12,188353.6,0.005574622,1,0.70185,0.00018
1050,"alpha","h2o",35.56,"h2o",15.24,"sph",71.12,188353.6,0.005574622,1,0.7014,0.00018
1050,"alpha","h2o",38.1,"h2o",2.54,"sph",76.2,231666.7,0.004532374,1,0.62635,0.00014
1050,"alpha","h2o",38.1,"h2o",5.08,"sph",76.2,231666.7,0.004532374,1,0.6278,0.00015
1050,"alpha","h2o",38.1,"h2o",7.62,"sph",76.2,231666.7,0.004532374,1,0.62797,0.00015
1050,"alpha","h2o",38.1,"h2o",10.16,"sph",76.2,231666.7,0.004532374,1,0.62842,0.00015
1050,"alpha","h2o",38.1,"h2o",12.7,"sph",76.2,231666.7,0.004532374,1,0.62835,0.00014
1050,"alpha","h2o",38.1,"h2o",15.24,"sph",76.2,231666.7,0.004532374,1,0.62786,0.00015
1050,"alpha","h2o",40.64,"h2o",2.54,"sph",81.28,281157.5,0.003734561,1,0.55929,0.00014
1050,"alpha","h2o",40.64,"h2o",5.08,"sph",81.28,281157.5,0.003734561,1,0.56048,0.00013
1050,"alpha","h2o",40.64,"h2o",7.62,"sph",81.28,281157.5,0.003734561,1,0.56034,0.00013
1050,"alpha","h2o",40.64,"h2o",10.16,"sph",81.28,281157.5,0.003734561,1,0.56053,0.00012
1050,"alpha","h2o",40.64,"h2o",12.7,"sph",81.28,281157.5,0.003734561,1,0.56078,0.00013
1050,"alpha","h2o",40.64,"h2o",15.24,"sph",81.28,281157.5,0.003734561,1,0.5607,0.00012
1050,"alpha","h2o",43.18,"h2o",2.54,"sph",86.36,337238,0.003113528,1,0.49878,0.00011
1050,"alpha","h2o",43.18,"h2o",5.08,"sph",86.36,337238,0.003113528,1,0.4994,0.00012
1050,"alpha","h2o",43.18,"h2o",7.62,"sph",86.36,337238,0.003113528,1,0.49939,0.00011
1050,"alpha","h2o",43.18,"h2o",10.16,"sph",86.36,337238,0.003113528,1,0.49947,0.00011
1050,"alpha","h2o",43.18,"h2o",12.7,"sph",86.36,337238,0.003113528,1,0.49981,0.00011
1050,"alpha","h2o",43.18,"h2o",15.24,"sph",86.36,337238,0.003113528,1,0.49958,0.00011
1050,"alpha","h2o",45.72,"h2o",2.54,"sph",91.44,400320,0.002622902,1,0.44444,1e-04
1050,"alpha","h2o",45.72,"h2o",5.08,"sph",91.44,400320,0.002622902,1,0.44469,1e-04
1050,"alpha","h2o",45.72,"h2o",7.62,"sph",91.44,400320,0.002622902,1,0.44517,1e-04
1050,"alpha","h2o",45.72,"h2o",10.16,"sph",91.44,400320,0.002622902,1,0.44487,1e-04
1050,"alpha","h2o",45.72,"h2o",12.7,"sph",91.44,400320,0.002622902,1,0.44514,1e-04
1050,"alpha","h2o",45.72,"h2o",15.24,"sph",91.44,400320,0.002622902,1,0.44492,1e-04
1075,"alpha","h2o",2.54,"h2o",2.54,"sph",5.08,68.64197,15.66097,1,0.53677,0.00028
1075,"alpha","h2o",2.54,"h2o",5.08,"sph",5.08,68.64197,15.66097,1,0.55493,0.00028
1075,"alpha","h2o",2.54,"h2o",7.62,"sph",5.08,68.64197,15.66097,1,0.56104,0.00026
1075,"alpha","h2o",2.54,"h2o",10.16,"sph",5.08,68.64197,15.66097,1,0.56257,0.00027
1075,"alpha","h2o",2.54,"h2o",12.7,"sph",5.08,68.64197,15.66097,1,0.56331,3e-04
1075,"alpha","h2o",2.54,"h2o",15.24,"sph",5.08,68.64197,15.66097,1,0.56302,0.00027
1075,"alpha","h2o",5.08,"h2o",2.54,"sph",10.16,549.1358,1.957621,1,0.47901,0.00037
1075,"alpha","h2o",5.08,"h2o",5.08,"sph",10.16,549.1358,1.957621,1,0.5137,0.00034
1075,"alpha","h2o",5.08,"h2o",7.62,"sph",10.16,549.1358,1.957621,1,0.52362,0.00036
1075,"alpha","h2o",5.08,"h2o",10.16,"sph",10.16,549.1358,1.957621,1,0.52685,0.00038
1075,"alpha","h2o",5.08,"h2o",12.7,"sph",10.16,549.1358,1.957621,1,0.52818,0.00035
1075,"alpha","h2o",5.08,"h2o",15.24,"sph",10.16,549.1358,1.957621,1,0.52803,0.00036
1075,"alpha","h2o",7.62,"h2o",2.54,"sph",15.24,1853.333,0.580036,1,0.63106,0.00043
1075,"alpha","h2o",7.62,"h2o",5.08,"sph",15.24,1853.333,0.580036,1,0.66502,0.00038
1075,"alpha","h2o",7.62,"h2o",7.62,"sph",15.24,1853.333,0.580036,1,0.67607,0.00039
1075,"alpha","h2o",7.62,"h2o",10.16,"sph",15.24,1853.333,0.580036,1,0.67835,0.00041
1075,"alpha","h2o",7.62,"h2o",12.7,"sph",15.24,1853.333,0.580036,1,0.67949,0.00041
1075,"alpha","h2o",7.62,"h2o",15.24,"sph",15.24,1853.333,0.580036,1,0.67971,4e-04
1075,"alpha","h2o",10.16,"h2o",2.54,"sph",20.32,4393.086,0.2447027,1,0.79457,0.00043
1075,"alpha","h2o",10.16,"h2o",5.08,"sph",20.32,4393.086,0.2447027,1,0.8245,4e-04
1075,"alpha","h2o",10.16,"h2o",7.62,"sph",20.32,4393.086,0.2447027,1,0.83358,0.00045
1075,"alpha","h2o",10.16,"h2o",10.16,"sph",20.32,4393.086,0.2447027,1,0.8362,0.00046
1075,"alpha","h2o",10.16,"h2o",12.7,"sph",20.32,4393.086,0.2447027,1,0.83626,4e-04
1075,"alpha","h2o",10.16,"h2o",15.24,"sph",20.32,4393.086,0.2447027,1,0.83719,0.00044
1075,"alpha","h2o",12.7,"h2o",2.54,"sph",25.4,8580.247,0.1252878,1,0.93482,0.00045
1075,"alpha","h2o",12.7,"h2o",5.08,"sph",25.4,8580.247,0.1252878,1,0.95729,0.00044
1075,"alpha","h2o",12.7,"h2o",7.62,"sph",25.4,8580.247,0.1252878,1,0.96372,0.00042
1075,"alpha","h2o",12.7,"h2o",10.16,"sph",25.4,8580.247,0.1252878,1,0.96672,0.00041
1075,"alpha","h2o",12.7,"h2o",12.7,"sph",25.4,8580.247,0.1252878,1,0.96773,0.00042
1075,"alpha","h2o",12.7,"h2o",15.24,"sph",25.4,8580.247,0.1252878,1,0.96704,0.00044
1075,"alpha","h2o",15.24,"h2o",2.54,"sph",30.48,14826.67,0.0725045,1,1.03142,0.00045
1075,"alpha","h2o",15.24,"h2o",5.08,"sph",30.48,14826.67,0.0725045,1,1.04964,0.00043
1075,"alpha","h2o",15.24,"h2o",7.62,"sph",30.48,14826.67,0.0725045,1,1.05449,0.00044
1075,"alpha","h2o",15.24,"h2o",10.16,"sph",30.48,14826.67,0.0725045,1,1.05609,0.00042
1075,"alpha","h2o",15.24,"h2o",12.7,"sph",30.48,14826.67,0.0725045,1,1.05765,4e-04
1075,"alpha","h2o",15.24,"h2o",15.24,"sph",30.48,14826.67,0.0725045,1,1.05655,0.00043
1075,"alpha","h2o",17.78,"h2o",2.54,"sph",35.56,23544.2,0.04565881,1,1.08233,0.00041
1075,"alpha","h2o",17.78,"h2o",5.08,"sph",35.56,23544.2,0.04565881,1,1.09551,0.00042
1075,"alpha","h2o",17.78,"h2o",7.62,"sph",35.56,23544.2,0.04565881,1,1.09939,0.00039
1075,"alpha","h2o",17.78,"h2o",10.16,"sph",35.56,23544.2,0.04565881,1,1.10111,4e-04
1075,"alpha","h2o",17.78,"h2o",12.7,"sph",35.56,23544.2,0.04565881,1,1.10135,0.00037
1075,"alpha","h2o",17.78,"h2o",15.24,"sph",35.56,23544.2,0.04565881,1,1.10109,4e-04
1075,"alpha","h2o",20.32,"h2o",2.54,"sph",40.64,35144.69,0.03058784,1,1.08899,0.00037
1075,"alpha","h2o",20.32,"h2o",5.08,"sph",40.64,35144.69,0.03058784,1,1.09991,0.00038
1075,"alpha","h2o",20.32,"h2o",7.62,"sph",40.64,35144.69,0.03058784,1,1.10324,0.00037
1075,"alpha","h2o",20.32,"h2o",10.16,"sph",40.64,35144.69,0.03058784,1,1.10378,0.00038
1075,"alpha","h2o",20.32,"h2o",12.7,"sph",40.64,35144.69,0.03058784,1,1.10495,0.00037
1075,"alpha","h2o",20.32,"h2o",15.24,"sph",40.64,35144.69,0.03058784,1,1.10343,0.00038
1075,"alpha","h2o",22.86,"h2o",2.54,"sph",45.72,50040,0.02148281,1,1.06261,0.00035
1075,"alpha","h2o",22.86,"h2o",5.08,"sph",45.72,50040,0.02148281,1,1.07035,0.00033
1075,"alpha","h2o",22.86,"h2o",7.62,"sph",45.72,50040,0.02148281,1,1.07241,0.00035
1075,"alpha","h2o",22.86,"h2o",10.16,"sph",45.72,50040,0.02148281,1,1.07196,0.00033
1075,"alpha","h2o",22.86,"h2o",12.7,"sph",45.72,50040,0.02148281,1,1.07331,0.00034
1075,"alpha","h2o",22.86,"h2o",15.24,"sph",45.72,50040,0.02148281,1,1.0742,0.00032
1075,"alpha","h2o",25.4,"h2o",2.54,"sph",50.8,68641.97,0.01566097,1,1.01017,0.00031
